,Class_id,document_id,word_id,word_frequency
47911,4,312,8909,0
47912,4,312,3272,0
47913,4,312,46,1
47914,4,312,1053,0
47915,4,312,8910,0
47916,4,312,8911,0
47917,4,312,459,0
47918,4,312,328,0
47919,4,312,118,0
47920,4,312,865,0
47921,4,312,2316,0
47922,4,312,39,0
47923,4,312,8912,0
47924,4,312,1003,0
47925,4,312,8913,0
47926,4,312,8914,0
47927,4,312,8915,0
47928,4,312,35,0
47929,4,312,41,0
47930,4,312,82,1
47931,4,312,1568,0
47932,4,312,8025,0
47933,4,312,30,0
47934,4,312,8665,0
47935,4,312,353,0
47936,4,312,161,0
47937,4,312,1397,0
47938,4,312,8916,0
47939,4,312,8917,0
47940,4,312,8918,0
47941,4,312,8919,0
47942,4,312,2971,0
47943,4,312,8920,0
47944,4,313,8921,0
47945,4,313,18,11
47946,4,313,8922,2
47947,4,313,102,3
47948,4,313,8813,0
47949,4,313,376,0
47950,4,313,1406,1
47951,4,313,1504,3
47952,4,313,259,0
47953,4,313,21,9
47954,4,313,8879,2
47955,4,313,1441,6
47956,4,313,1732,2
47957,4,313,46,6
47958,4,313,1417,0
47959,4,313,394,0
47960,4,313,70,0
47961,4,313,1765,1
47962,4,313,211,0
47963,4,313,266,1
47964,4,313,3930,0
47965,4,313,1779,0
47966,4,313,206,0
47967,4,313,2170,0
47968,4,313,45,0
47969,4,313,96,2
47970,4,313,60,1
47971,4,313,4,5
47972,4,313,1432,0
47973,4,313,451,0
47974,4,313,1464,3
47975,4,313,147,1
47976,4,313,1490,0
47977,4,313,1587,1
47978,4,313,5883,0
47979,4,313,357,1
47980,4,313,913,1
47981,4,313,906,0
47982,4,313,222,0
47983,4,313,8665,0
47984,4,313,884,2
47985,4,313,197,0
47986,4,313,355,0
47987,4,313,423,0
47988,4,313,86,2
47989,4,313,1003,0
47990,4,313,2102,1
47991,4,313,702,1
47992,4,313,8923,0
47993,4,313,288,1
47994,4,313,2631,0
47995,4,313,1488,0
47996,4,313,82,0
47997,4,313,351,0
47998,4,313,55,1
47999,4,313,8924,0
48000,4,313,8925,0
48001,4,313,8926,0
48002,4,313,3430,0
48003,4,313,8342,2
48004,4,313,383,2
48005,4,313,156,0
48006,4,313,743,0
48007,4,313,8927,0
48008,4,313,87,1
48009,4,313,384,0
48010,4,313,350,0
48011,4,313,4203,0
48012,4,313,834,0
48013,4,313,2556,0
48014,4,313,6553,3
48015,4,313,83,0
48016,4,313,2304,0
48017,4,313,513,1
48018,4,313,11,1
48019,4,313,67,0
48020,4,313,24,3
48021,4,313,8928,0
48022,4,313,107,0
48023,4,313,1423,0
48024,4,313,8861,0
48025,4,313,177,0
48026,4,313,8880,0
48027,4,313,8929,0
48028,4,313,13,0
48029,4,313,745,0
48030,4,313,8881,0
48031,4,313,8930,0
48032,4,313,8882,0
48033,4,313,5023,0
48034,4,313,8121,0
48035,4,313,684,0
48036,4,313,1498,0
48037,4,313,8885,0
48038,4,313,3982,1
48039,4,313,2083,0
48040,4,313,8606,0
48041,4,313,536,0
48042,4,313,849,0
48043,4,313,216,0
48044,4,313,8931,0
48045,4,313,4796,1
48046,4,313,63,1
48047,4,313,1314,0
48048,4,313,8932,0
48049,4,313,43,1
48050,4,313,172,0
48051,4,313,417,0
48052,4,313,4504,0
48053,4,313,1118,0
48054,4,313,697,0
48055,4,313,14,0
48056,4,313,254,0
48057,4,313,66,0
48058,4,313,5625,0
48059,4,313,37,0
48060,4,313,475,0
48061,4,313,563,0
48062,4,313,331,0
48063,4,313,3291,0
48064,4,313,8933,0
48065,4,314,8934,0
48066,4,314,8935,0
48067,4,314,8936,0
48068,4,314,8677,0
48069,4,314,8937,0
48070,4,314,167,2
48071,4,314,8938,0
48072,4,314,7713,0
48073,4,314,21,12
48074,4,314,8939,0
48075,4,314,8940,0
48076,4,314,46,5
48077,4,314,3490,0
48078,4,314,1405,0
48079,4,314,24,4
48080,4,314,8941,0
48081,4,314,4,9
48082,4,314,2166,5
48083,4,314,8942,1
48084,4,314,6912,0
48085,4,314,6329,0
48086,4,314,8773,0
48087,4,314,647,0
48088,4,314,1259,0
48089,4,314,206,5
48090,4,314,1497,0
48091,4,314,120,0
48092,4,314,8943,0
48093,4,314,55,7
48094,4,314,88,0
48095,4,314,8944,0
48096,4,314,742,0
48097,4,314,8945,0
48098,4,314,2868,0
48099,4,314,8946,0
48100,4,314,8947,0
48101,4,314,8948,0
48102,4,314,538,0
48103,4,314,1568,0
48104,4,314,8949,0
48105,4,314,2814,0
48106,4,314,1238,0
48107,4,314,8950,3
48108,4,314,156,1
48109,4,314,170,0
48110,4,314,1709,0
48111,4,314,1192,0
48112,4,314,8951,2
48113,4,314,2504,0
48114,4,314,351,0
48115,4,314,6022,0
48116,4,314,196,0
48117,4,314,8952,0
48118,4,314,18,4
48119,4,314,8953,0
48120,4,314,5620,5
48121,4,314,4858,0
48122,4,314,3606,0
48123,4,314,4816,0
48124,4,314,8954,0
48125,4,314,514,2
48126,4,314,1464,2
48127,4,314,331,0
48128,4,314,8955,0
48129,4,314,8956,0
48130,4,314,8957,0
48131,4,314,8958,1
48132,4,314,7008,0
48133,4,314,8959,0
48134,4,314,8960,0
48135,4,314,8961,0
48136,4,314,6,22
48137,4,314,8962,0
48138,4,314,96,0
48139,4,314,906,2
48140,4,314,95,0
48141,4,314,8963,1
48142,4,314,8964,2
48143,4,314,8965,0
48144,4,314,9,0
48145,4,314,66,0
48146,4,314,2799,0
48147,4,314,1806,0
48148,4,314,118,0
48149,4,314,459,0
48150,4,314,30,0
48151,4,314,8966,0
48152,4,314,455,0
48153,4,314,1765,0
48154,4,314,197,2
48155,4,314,7083,3
48156,4,314,160,5
48157,4,314,8967,0
48158,4,314,8968,1
48159,4,314,2440,1
48160,4,314,8969,1
48161,4,314,1958,1
48162,4,314,1978,0
48163,4,314,368,0
48164,4,314,632,0
48165,4,314,6941,0
48166,4,314,1472,0
48167,4,314,40,2
48168,4,314,8907,0
48169,4,314,8970,0
48170,4,314,4948,0
48171,4,314,857,1
48172,4,314,7161,0
48173,4,314,361,0
48174,4,314,218,0
48175,4,314,8971,0
48176,4,314,958,0
48177,4,314,1459,0
48178,4,314,325,0
48179,4,314,2325,3
48180,4,314,597,0
48181,4,314,8972,0
48182,4,314,1211,0
48183,4,314,87,3
48184,4,314,736,0
48185,4,314,8973,0
48186,4,314,309,0
48187,4,314,386,2
48188,4,314,143,1
48189,4,314,788,0
48190,4,314,1579,0
48191,4,314,82,1
48192,4,314,11,0
48193,4,314,8974,0
48194,4,314,695,1
48195,4,314,43,0
48196,4,314,1804,1
48197,4,314,2358,0
48198,4,314,8975,0
48199,4,314,8976,0
48200,4,314,8977,0
48201,4,314,355,0
48202,4,314,1467,0
48203,4,314,8978,0
48204,4,314,8979,0
48205,4,314,543,0
48206,4,314,383,0
48207,4,314,8980,1
48208,4,314,8981,1
48209,4,314,8982,0
48210,4,314,8983,0
48211,4,314,8984,0
48212,4,314,8985,0
48213,4,314,8986,0
48214,4,314,8987,0
48215,4,314,8637,0
48216,4,314,8988,0
48217,4,314,1471,0
48218,4,314,2575,0
48219,4,314,2964,0
48220,4,314,8989,0
48221,4,314,8990,0
48222,4,314,2781,0
48223,4,314,5989,0
48224,4,314,2177,0
48225,4,314,8991,0
48226,4,315,11,1
48227,4,315,6314,0
48228,4,315,8992,0
48229,4,315,8740,0
48230,4,315,8993,0
48231,4,315,8994,0
48232,4,315,8677,0
48233,4,315,8995,0
48234,4,315,3578,0
48235,4,315,1464,2
48236,4,315,1441,0
48237,4,315,945,1
48238,4,315,8712,0
48239,4,315,5620,0
48240,4,315,46,1
48241,4,315,3998,0
48242,4,315,459,0
48243,4,315,96,1
48244,4,315,8996,0
48245,4,315,38,1
48246,4,315,8734,0
48247,4,315,43,0
48248,4,315,8997,0
48249,4,315,8998,0
48250,4,315,619,4
48251,4,315,8999,0
48252,4,315,715,0
48253,4,315,1992,0
48254,4,315,24,0
48255,4,315,9000,1
48256,4,315,9001,0
48257,4,315,55,2
48258,4,315,725,0
48259,4,315,9002,0
48260,4,315,118,4
48261,4,315,1531,0
48262,4,315,328,1
48263,4,315,514,2
48264,4,315,331,1
48265,4,315,39,0
48266,4,315,40,0
48267,4,315,1765,0
48268,4,315,4558,2
48269,4,315,21,3
48270,4,315,340,1
48271,4,315,206,2
48272,4,315,9003,0
48273,4,315,30,1
48274,4,315,4989,0
48275,4,315,3037,1
48276,4,315,78,0
48277,4,315,9004,0
48278,4,315,377,1
48279,4,315,365,0
48280,4,315,197,1
48281,4,315,9005,1
48282,4,315,8799,1
48283,4,315,9006,0
48284,4,315,156,0
48285,4,315,88,0
48286,4,315,861,1
48287,4,315,215,0
48288,4,315,216,0
48289,4,315,9007,1
48290,4,315,9008,0
48291,4,315,865,0
48292,4,315,4,0
48293,4,315,1051,0
48294,4,315,426,1
48295,4,315,9009,1
48296,4,315,7032,0
48297,4,315,657,1
48298,4,315,9010,0
48299,4,315,1148,0
48300,4,315,3514,0
48301,4,315,411,0
48302,4,315,353,0
48303,4,315,2649,0
48304,4,315,18,0
48305,4,315,467,0
48306,4,315,217,0
48307,4,315,937,0
48308,4,315,860,0
48309,4,315,312,0
48310,4,315,2868,0
48311,4,315,207,0
48312,4,315,2186,0
48313,4,315,9011,0
48314,4,315,9012,0
48315,4,315,9013,0
48316,4,316,206,2
48317,4,316,3360,0
48318,4,316,1051,0
48319,4,316,9014,0
48320,4,316,9015,0
48321,4,316,21,0
48322,4,316,4816,0
48323,4,316,9016,0
48324,4,316,11,0
48325,4,316,1407,0
48326,4,316,514,1
48327,4,316,55,2
48328,4,316,18,0
48329,4,316,269,0
48330,4,316,1405,0
48331,4,316,9017,0
48332,4,316,807,0
48333,4,316,75,0
48334,4,316,5014,0
48335,4,316,325,0
48336,4,316,179,0
48337,4,316,7604,0
48338,4,316,82,0
48339,4,316,170,0
48340,4,316,9018,0
48341,4,316,6038,0
48342,4,316,9019,0
48343,4,316,331,0
48344,4,316,9020,0
48345,4,316,24,0
48346,4,316,9021,0
48347,4,316,2161,0
48348,4,316,8173,0
48349,4,316,5620,0
48350,4,316,46,0
48351,4,316,5230,0
48352,4,316,1482,0
48353,4,316,1464,0
48354,4,316,216,0
48355,4,316,538,0
48356,4,316,96,0
48357,4,316,1255,0
48358,4,316,1003,0
48359,4,316,664,0
48360,4,317,172,0
48361,4,317,206,3
48362,4,317,353,0
48363,4,317,450,0
48364,4,317,4,3
48365,4,317,4323,0
48366,4,317,1255,0
48367,4,317,120,0
48368,4,317,156,0
48369,4,317,118,0
48370,4,317,9022,0
48371,4,317,67,1
48372,4,317,1259,0
48373,4,317,9023,0
48374,4,317,8308,0
48375,4,317,361,0
48376,4,317,3928,0
48377,4,317,18,1
48378,4,317,8652,0
48379,4,317,9024,0
48380,4,317,2362,0
48381,4,317,24,2
48382,4,317,9025,1
48383,4,317,2316,0
48384,4,317,86,0
48385,4,317,1464,0
48386,4,317,331,1
48387,4,317,21,3
48388,4,317,6869,1
48389,4,317,502,1
48390,4,317,9026,0
48391,4,317,5565,0
48392,4,317,8664,0
48393,4,317,2692,0
48394,4,317,9027,0
48395,4,317,63,0
48396,4,317,7008,0
48397,4,317,9028,0
48398,4,317,958,0
48399,4,317,43,1
48400,4,317,9021,0
48401,4,317,355,0
48402,4,317,8890,0
48403,4,317,55,0
48404,4,317,8987,0
48405,4,317,864,0
48406,4,317,9029,0
48407,4,317,1497,0
48408,4,317,1487,0
48409,4,317,9030,0
48410,4,317,1051,0
48411,4,317,451,0
48412,4,317,7812,0
48413,4,317,9,0
48414,4,317,8894,0
48415,4,317,3227,0
48416,4,317,321,0
48417,4,317,167,0
48418,4,317,233,0
48419,4,317,70,0
48420,4,317,9031,0
48421,4,318,9032,0
48422,4,318,18,6
48423,4,318,1441,1
48424,4,318,5780,0
48425,4,318,5908,0
48426,4,318,30,2
48427,4,318,21,12
48428,4,318,8665,12
48429,4,318,1504,17
48430,4,318,513,2
48431,4,318,1029,1
48432,4,318,1765,1
48433,4,318,828,1
48434,4,318,615,0
48435,4,318,790,0
48436,4,318,1464,8
48437,4,318,4796,1
48438,4,318,538,0
48439,4,318,96,3
48440,4,318,9033,0
48441,4,318,874,0
48442,4,318,455,0
48443,4,318,39,3
48444,4,318,5161,1
48445,4,318,2652,0
48446,4,318,212,0
48447,4,318,2556,1
48448,4,318,3505,0
48449,4,318,88,0
48450,4,318,2176,0
48451,4,318,4,4
48452,4,318,351,0
48453,4,318,55,2
48454,4,318,89,0
48455,4,318,216,0
48456,4,318,11,5
48457,4,318,246,0
48458,4,318,48,0
48459,4,318,8606,0
48460,4,318,1794,0
48461,4,318,425,0
48462,4,318,383,1
48463,4,318,357,2
48464,4,318,102,0
48465,4,318,259,4
48466,4,318,258,0
48467,4,318,3200,0
48468,4,318,46,5
48469,4,318,703,0
48470,4,318,884,3
48471,4,318,268,0
48472,4,318,217,0
48473,4,318,1412,0
48474,4,318,328,1
48475,4,318,70,1
48476,4,318,207,1
48477,4,318,459,0
48478,4,318,82,1
48479,4,318,1529,0
48480,4,318,1185,0
48481,4,318,8282,0
48482,4,318,514,0
48483,4,318,3921,0
48484,4,318,120,0
48485,4,318,495,0
48486,4,318,197,0
48487,4,318,118,0
48488,4,318,4635,0
48489,4,318,4013,0
48490,4,318,415,0
48491,4,318,1228,1
48492,4,318,3530,1
48493,4,318,24,3
48494,4,318,8876,2
48495,4,318,8342,2
48496,4,318,6,1
48497,4,318,156,0
48498,4,318,8877,0
48499,4,318,8878,0
48500,4,318,87,0
48501,4,318,170,0
48502,4,318,368,1
48503,4,318,1463,0
48504,4,318,7926,0
48505,4,318,238,0
48506,4,318,910,0
48507,4,318,137,0
48508,4,318,1655,0
48509,4,318,287,0
48510,4,318,1489,0
48511,4,318,9034,0
48512,4,318,9035,2
48513,4,318,851,1
48514,4,318,361,6
48515,4,318,83,1
48516,4,318,602,0
48517,4,318,8861,1
48518,4,318,9036,0
48519,4,318,1192,0
48520,4,318,4871,0
48521,4,318,159,0
48522,4,318,4504,2
48523,4,318,1118,0
48524,4,318,697,0
48525,4,318,8879,2
48526,4,318,9037,0
48527,4,318,8880,2
48528,4,318,8881,2
48529,4,318,8882,0
48530,4,318,8930,0
48531,4,318,107,0
48532,4,318,2693,0
48533,4,318,5448,0
48534,4,318,9038,0
48535,4,318,1196,1
48536,4,318,1558,0
48537,4,318,649,0
48538,4,318,63,0
48539,4,318,710,0
48540,4,318,804,0
48541,4,318,2096,1
48542,4,318,9039,0
48543,4,318,35,0
48544,4,318,9040,0
48545,4,318,2132,0
48546,4,318,3291,0
48547,4,318,3978,0
48548,4,318,2680,0
48549,4,318,6912,0
48550,4,318,370,0
48551,4,318,2115,0
48552,4,318,9041,0
48553,4,318,384,0
48554,4,318,5235,0
48555,4,318,437,0
48556,4,318,111,0
48557,4,318,1691,0
48558,4,318,8886,0
48559,4,318,496,0
48560,4,318,7898,0
48561,4,318,1003,0
48562,4,318,8887,0
48563,4,318,1495,0
48564,4,319,206,1
48565,4,319,2316,0
48566,4,319,9042,0
48567,4,319,308,1
48568,4,319,96,0
48569,4,319,4327,1
48570,4,319,8776,0
48571,4,319,3998,1
48572,4,319,46,0
48573,4,319,9043,0
48574,4,319,725,0
48575,4,319,6,0
48576,4,319,5175,0
48577,4,319,429,0
48578,4,319,415,0
48579,4,319,365,0
48580,4,319,7691,0
48581,4,319,21,0
48582,4,319,9044,0
48583,4,319,7647,0
48584,4,319,9045,0
48585,4,319,55,0
48586,4,319,9046,0
48587,4,319,9047,0
48588,4,319,9048,0
48589,4,319,9049,0
48590,4,320,9050,0
48591,4,320,9051,0
48592,4,320,206,7
48593,4,320,18,7
48594,4,320,1471,0
48595,4,320,9052,1
48596,4,320,308,1
48597,4,320,6,147
48598,4,320,55,6
48599,4,320,669,0
48600,4,320,107,1
48601,4,320,5625,0
48602,4,320,9053,0
48603,4,320,9054,0
48604,4,320,21,8
48605,4,320,9055,1
48606,4,320,46,5
48607,4,320,9056,0
48608,4,320,143,0
48609,4,320,4,3
48610,4,320,9057,0
48611,4,320,3037,1
48612,4,320,6912,0
48613,4,320,9058,0
48614,4,320,9059,0
48615,4,320,5989,0
48616,4,320,624,0
48617,4,320,70,2
48618,4,320,9060,0
48619,4,320,328,3
48620,4,320,9061,0
48621,4,320,9062,0
48622,4,320,30,4
48623,4,320,89,2
48624,4,320,4203,2
48625,4,320,9063,1
48626,4,320,96,0
48627,4,320,340,0
48628,4,320,1531,0
48629,4,320,35,1
48630,4,320,9064,0
48631,4,320,8121,2
48632,4,320,368,0
48633,4,320,9065,0
48634,4,320,3360,0
48635,4,320,7832,0
48636,4,320,536,0
48637,4,320,9066,0
48638,4,320,5296,0
48639,4,320,790,0
48640,4,320,9067,0
48641,4,320,9068,0
48642,4,320,156,1
48643,4,320,203,0
48644,4,320,1259,1
48645,4,320,865,0
48646,4,320,147,0
48647,4,320,9069,0
48648,4,320,833,0
48649,4,320,9070,0
48650,4,320,67,0
48651,4,320,9071,0
48652,4,320,7865,0
48653,4,320,9072,0
48654,4,320,451,0
48655,4,320,24,4
48656,4,320,9073,0
48657,4,320,216,0
48658,4,320,1464,0
48659,4,320,1358,0
48660,4,320,231,0
48661,4,320,2868,3
48662,4,320,9074,0
48663,4,320,9075,0
48664,4,320,81,1
48665,4,320,82,1
48666,4,320,95,0
48667,4,320,11,1
48668,4,320,1326,0
48669,4,320,370,0
48670,4,320,9076,0
48671,4,320,4338,0
48672,4,320,141,0
48673,4,320,788,0
48674,4,320,537,0
48675,4,320,2177,1
48676,4,320,8865,0
48677,4,320,9077,0
48678,4,320,1497,1
48679,4,320,2466,0
48680,4,320,634,1
48681,4,320,175,0
48682,4,320,14,0
48683,4,320,355,0
48684,4,320,9078,0
48685,4,320,7208,0
48686,4,320,742,0
48687,4,320,3822,0
48688,4,320,7702,0
48689,4,320,118,1
48690,4,320,4026,1
48691,4,320,41,0
48692,4,320,2033,0
48693,4,320,9079,0
48694,4,320,595,0
48695,4,320,9080,0
48696,4,320,4013,0
48697,4,320,167,0
48698,4,320,575,0
48699,4,320,5230,0
48700,4,320,86,2
48701,4,320,1585,0
48702,4,320,1113,0
48703,4,320,2814,0
48704,4,320,2168,0
48705,4,320,9081,0
48706,4,320,1405,0
48707,4,320,376,0
48708,4,320,1537,0
48709,4,320,9082,0
48710,4,320,2631,0
48711,4,320,543,0
48712,4,320,884,0
48713,4,320,1454,0
48714,4,320,9083,0
48715,4,320,9084,9
48716,4,320,4714,0
48717,4,320,9085,0
48718,4,320,9086,3
48719,4,320,9087,1
48720,4,320,3274,0
48721,4,320,9088,0
48722,4,320,465,0
48723,4,320,9089,0
48724,4,320,9090,0
48725,4,320,9091,0
48726,4,320,9092,0
48727,4,320,1490,0
48728,4,320,9093,0
48729,4,320,9094,0
48730,4,320,9095,0
48731,4,320,9096,0
48732,4,320,56,0
48733,4,320,1656,0
48734,4,320,9097,0
48735,4,320,1791,0
48736,4,320,9098,0
48737,4,320,9099,0
48738,4,320,9100,0
48739,4,320,7466,0
48740,4,321,156,1
48741,4,321,1504,10
48742,4,321,8928,0
48743,4,321,206,3
48744,4,321,1490,0
48745,4,321,96,4
48746,4,321,900,0
48747,4,321,60,4
48748,4,321,335,0
48749,4,321,451,1
48750,4,321,179,0
48751,4,321,558,1
48752,4,321,2757,0
48753,4,321,70,2
48754,4,321,46,7
48755,4,321,6713,0
48756,4,321,1765,4
48757,4,321,147,0
48758,4,321,9101,0
48759,4,321,8665,2
48760,4,321,355,0
48761,4,321,2693,0
48762,4,321,5353,0
48763,4,321,24,4
48764,4,321,536,0
48765,4,321,102,2
48766,4,321,3930,0
48767,4,321,212,0
48768,4,321,1783,0
48769,4,321,1464,4
48770,4,321,3360,0
48771,4,321,357,1
48772,4,321,18,5
48773,4,321,376,0
48774,4,321,8861,1
48775,4,321,790,0
48776,4,321,4635,2
48777,4,321,1228,0
48778,4,321,3200,0
48779,4,321,259,0
48780,4,321,5614,0
48781,4,321,4504,1
48782,4,321,8577,0
48783,4,321,370,0
48784,4,321,423,0
48785,4,321,884,2
48786,4,321,266,0
48787,4,321,143,1
48788,4,321,395,0
48789,4,321,35,0
48790,4,321,67,1
48791,4,321,498,0
48792,4,321,331,0
48793,4,321,4,6
48794,4,321,197,0
48795,4,321,87,0
48796,4,321,170,0
48797,4,321,21,1
48798,4,321,1441,1
48799,4,321,5097,0
48800,4,321,8263,0
48801,4,321,9093,2
48802,4,321,8121,1
48803,4,321,383,1
48804,4,321,6,1
48805,4,321,1053,0
48806,4,321,9102,0
48807,4,321,4203,0
48808,4,321,288,0
48809,4,321,55,0
48810,4,321,198,0
48811,4,321,7358,0
48812,4,321,1118,0
48813,4,321,697,0
48814,4,321,11,0
48815,4,321,30,0
48816,4,321,9103,0
48817,4,321,828,0
48818,4,321,9104,0
48819,4,321,2132,0
48820,4,321,183,0
48821,4,321,9105,0
48822,4,321,88,0
48823,4,321,9106,0
48824,4,321,86,1
48825,4,321,4271,0
48826,4,321,89,1
48827,4,321,216,0
48828,4,321,9044,0
48829,4,321,941,0
48830,4,321,217,1
48831,4,321,8653,1
48832,4,321,9,1
48833,4,321,210,0
48834,4,321,3818,0
48835,4,321,1309,0
48836,4,321,4020,0
48837,4,321,5620,0
48838,4,321,3065,0
48839,4,321,8510,0
48840,4,321,5625,0
48841,4,321,8881,0
48842,4,321,39,0
48843,4,321,1051,1
48844,4,321,1909,0
48845,4,321,207,0
48846,4,321,538,0
48847,4,321,2183,0
48848,4,321,2065,0
48849,4,321,269,0
48850,4,321,167,1
48851,4,321,9107,0
48852,4,321,815,0
48853,4,321,613,0
48854,4,321,1804,0
48855,4,321,418,0
48856,4,321,339,0
48857,4,321,459,0
48858,4,321,4414,0
48859,4,321,1488,0
48860,4,321,1600,0
48861,4,321,9108,0
48862,4,321,243,0
48863,4,321,368,0
48864,4,321,9109,0
48865,4,321,9110,0
48866,4,321,5135,0
48867,4,321,826,0
48868,4,321,2033,0
48869,4,321,214,0
48870,4,321,1003,0
48871,4,321,8887,0
48872,4,322,1029,0
48873,4,322,355,0
48874,4,322,9111,0
48875,4,322,102,1
48876,4,322,1504,10
48877,4,322,30,4
48878,4,322,156,2
48879,4,322,9112,1
48880,4,322,9113,2
48881,4,322,9114,0
48882,4,322,917,1
48883,4,322,87,3
48884,4,322,383,2
48885,4,322,1464,8
48886,4,322,259,1
48887,4,322,21,10
48888,4,322,2138,3
48889,4,322,24,7
48890,4,322,96,3
48891,4,322,833,0
48892,4,322,2166,1
48893,4,322,46,8
48894,4,322,5476,1
48895,4,322,14,0
48896,4,322,5614,0
48897,4,322,4504,0
48898,4,322,9115,0
48899,4,322,5469,0
48900,4,322,3430,2
48901,4,322,9116,0
48902,4,322,266,0
48903,4,322,216,0
48904,4,322,1003,0
48905,4,322,67,0
48906,4,322,147,1
48907,4,322,4,6
48908,4,322,18,6
48909,4,322,60,0
48910,4,322,514,1
48911,4,322,455,1
48912,4,322,1432,1
48913,4,322,451,1
48914,4,322,368,0
48915,4,322,45,0
48916,4,322,7882,0
48917,4,322,2612,0
48918,4,322,1765,0
48919,4,322,722,0
48920,4,322,2502,0
48921,4,322,8410,0
48922,4,322,426,0
48923,4,322,197,1
48924,4,322,1428,0
48925,4,322,6,2
48926,4,322,339,0
48927,4,322,7008,0
48928,4,322,830,0
48929,4,322,8605,0
48930,4,322,86,0
48931,4,322,308,0
48932,4,322,89,2
48933,4,322,5585,1
48934,4,322,8665,3
48935,4,322,8342,2
48936,4,322,798,0
48937,4,322,1961,0
48938,4,322,210,0
48939,4,322,3306,0
48940,4,322,1412,0
48941,4,322,884,0
48942,4,322,501,0
48943,4,322,55,0
48944,4,322,143,0
48945,4,322,70,1
48946,4,322,4580,0
48947,4,322,201,0
48948,4,322,445,0
48949,4,322,430,0
48950,4,322,8885,0
48951,4,322,513,1
48952,4,322,3834,0
48953,4,322,88,0
48954,4,322,1577,0
48955,4,322,649,0
48956,4,322,910,0
48957,4,322,2680,0
48958,4,322,83,1
48959,4,322,2851,0
48960,4,322,207,0
48961,4,322,288,0
48962,4,322,137,0
48963,4,322,533,0
48964,4,322,1441,2
48965,4,322,35,0
48966,4,322,246,0
48967,4,322,619,0
48968,4,322,7087,0
48969,4,322,2115,0
48970,4,322,196,0
48971,4,322,212,0
48972,4,322,2006,0
48973,4,322,6782,0
48974,4,322,145,0
48975,4,322,9117,0
48976,4,322,6553,0
48977,4,322,56,0
48978,4,322,4796,0
48979,4,322,63,0
48980,4,322,9118,0
48981,4,322,849,1
48982,4,322,1358,0
48983,4,322,204,0
48984,4,322,557,0
48985,4,322,307,0
48986,4,322,8334,2
48987,4,322,8880,0
48988,4,322,8881,0
48989,4,322,8930,0
48990,4,322,1010,0
48991,4,322,8025,0
48992,4,322,440,0
48993,4,322,366,0
48994,4,322,9119,0
48995,4,322,1005,0
48996,4,322,9120,0
48997,4,322,206,0
48998,4,322,214,0
48999,4,322,1417,0
49000,4,322,9121,0
49001,4,322,2766,0
49002,4,323,4796,1
49003,4,323,8879,6
49004,4,323,8880,2
49005,4,323,8881,3
49006,4,323,46,16
49007,4,323,8930,2
49008,4,323,96,6
49009,4,323,1211,0
49010,4,323,40,1
49011,4,323,9122,0
49012,4,323,156,1
49013,4,323,9123,1
49014,4,323,917,1
49015,4,323,1745,1
49016,4,323,107,2
49017,4,323,1113,2
49018,4,323,8665,8
49019,4,323,1504,9
49020,4,323,8861,2
49021,4,323,4,9
49022,4,323,383,0
49023,4,323,1464,1
49024,4,323,9124,0
49025,4,323,18,14
49026,4,323,1441,3
49027,4,323,287,1
49028,4,323,83,0
49029,4,323,30,4
49030,4,323,21,13
49031,4,323,38,1
49032,4,323,9125,0
49033,4,323,9126,0
49034,4,323,357,0
49035,4,323,206,3
49036,4,323,2481,0
49037,4,323,376,0
49038,4,323,9127,0
49039,4,323,9128,0
49040,4,323,6,7
49041,4,323,328,3
49042,4,323,35,0
49043,4,323,9129,0
49044,4,323,24,4
49045,4,323,3652,2
49046,4,323,2722,1
49047,4,323,9130,0
49048,4,323,9131,0
49049,4,323,2358,2
49050,4,323,745,1
49051,4,323,2132,0
49052,4,323,3928,0
49053,4,323,9132,0
49054,4,323,1232,0
49055,4,323,270,0
49056,4,323,9133,0
49057,4,323,217,0
49058,4,323,818,1
49059,4,323,11,3
49060,4,323,191,2
49061,4,323,86,4
49062,4,323,833,1
49063,4,323,9134,0
49064,4,323,9135,0
49065,4,323,6038,0
49066,4,323,417,0
49067,4,323,596,3
49068,4,323,113,0
49069,4,323,2316,1
49070,4,323,39,1
49071,4,323,339,0
49072,4,323,2612,0
49073,4,323,630,0
49074,4,323,9136,0
49075,4,323,4821,0
49076,4,323,9137,0
49077,4,323,61,1
49078,4,323,9138,0
49079,4,323,215,0
49080,4,323,1579,0
49081,4,323,9139,0
49082,4,323,5554,0
49083,4,323,575,0
49084,4,323,9140,0
49085,4,323,884,3
49086,4,323,56,0
49087,4,323,197,3
49088,4,323,167,1
49089,4,323,118,0
49090,4,323,55,0
49091,4,323,1478,0
49092,4,323,9141,0
49093,4,323,465,0
49094,4,323,9142,0
49095,4,323,4871,0
49096,4,323,1732,0
49097,4,323,8926,0
49098,4,323,8334,0
49099,4,323,5909,0
49100,4,323,312,0
49101,4,323,538,0
49102,4,323,159,1
49103,4,323,3430,2
49104,4,323,3530,1
49105,4,323,2663,0
49106,4,323,557,1
49107,4,323,437,0
49108,4,323,513,1
49109,4,323,70,2
49110,4,323,2271,0
49111,4,323,9143,0
49112,4,323,4186,1
49113,4,323,3982,0
49114,4,323,5042,0
49115,4,323,2138,0
49116,4,323,288,1
49117,4,323,8922,0
49118,4,323,8605,0
49119,4,323,43,1
49120,4,323,6782,0
